model_key,forecast_horizon_hours,forecast_horizon_label,window_start_utc,window_end_utc,window_date,drift_scope,cluster_key,route_name,row_count,eligible_row_count,reviewed_route_share,capacity_unknown_route_share,reviewed_internal_transfer_share,proxy_internal_transfer_share,blocked_internal_reviewed_share,known_connector_restriction_share,truth_backed_curtailment_share,actual_opportunity_deliverable_mean_mwh,predicted_opportunity_deliverable_mean_mwh,residual_bias_mwh,residual_mae_mwh,actual_opportunity_gross_value_mean_eur,predicted_opportunity_gross_value_mean_eur,residual_bias_eur,residual_mae_eur,feature_drift_score,target_drift_score,residual_drift_score,drift_state,source_lineage
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-04 00:00:00+00:00,2024-10-05 00:00:00+00:00,2024-10-04 00:00:00+00:00,cluster_daily,north_wales_offshore,,72,72,0.027777777777777776,0.05555555555555555,0.0,1.0,0.0,0.0,0.0,0.0,0.9413492012364176,-0.9413492012364176,0.9413492012364176,0.0,6.884005357470767,-6.884005357470767,6.884005357470767,0.027777777777777776,0.0,0.2708996136959497,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-05 00:00:00+00:00,2024-10-06 00:00:00+00:00,2024-10-05 00:00:00+00:00,cluster_daily,north_wales_offshore,,72,72,0.08333333333333333,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.4649931125815922,-0.4649931125815922,0.4649931125815922,0.0,14.315504657118165,-14.315504657118165,14.315504657118165,0.06944444444444445,0.0,0.4763560886548254,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-06 00:00:00+00:00,2024-10-07 00:00:00+00:00,2024-10-06 00:00:00+00:00,cluster_daily,north_wales_offshore,,72,72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5603271027157307,-0.5603271027157307,0.5603271027157307,0.0,0.0,0.0,0.0,0.125,0.0,0.09533399013413851,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-07 00:00:00+00:00,2024-10-07 23:00:00+00:00,2024-10-07 00:00:00+00:00,cluster_daily,north_wales_offshore,,69,69,0.014492753623188406,0.0,0.0,1.0,0.0,0.0,0.0,0.2850975577710519,0.9964505085100599,-0.711352950739008,1.0874759212371414,36.225921178178716,12.32988855500605,23.896032623172662,23.896032623172662,0.014492753623188406,0.2850975577710519,0.5271488185214107,warn,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,shetland_wind,,3,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,shetland_wind,,72,72,0.013888888888888888,0.0,1.0,0.0,0.0,0.0,0.0,0.4539746968559619,0.16914382511955903,0.28483087173640287,0.6231185219755209,34.92495439117445,0.0,34.92495439117445,34.92495439117445,1.0,,,warn,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-02 00:00:00+00:00,2024-10-03 00:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,shetland_wind,,72,72,0.041666666666666664,0.027777777777777776,1.0,0.0,0.0,0.0,0.0,1.0483314464313938,1.6503985295506975,-0.6020670831193038,2.0433780490315363,52.71913057882537,8.557042178001174,44.1620884008242,49.17510668395461,0.027777777777777776,0.5943567495754318,1.4202595270560154,warn,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-03 00:00:00+00:00,2024-10-04 00:00:00+00:00,2024-10-03 00:00:00+00:00,cluster_daily,shetland_wind,,72,72,0.0,0.027777777777777776,1.0,0.0,0.0,0.0,0.0,0.0,0.6027508278733194,-0.6027508278733194,0.6027508278733194,0.0,0.0,0.0,0.0,0.041666666666666664,1.0,0.7050223632582358,warn,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-04 00:00:00+00:00,2024-10-05 00:00:00+00:00,2024-10-04 00:00:00+00:00,cluster_daily,shetland_wind,,72,72,0.027777777777777776,0.05555555555555555,1.0,0.0,0.0,0.0,0.0,0.0,0.468868414506393,-0.468868414506393,0.468868414506393,0.0,5.333824375810171,-5.333824375810171,5.333824375810171,0.027777777777777776,0.0,0.13388241336692636,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-05 00:00:00+00:00,2024-10-06 00:00:00+00:00,2024-10-05 00:00:00+00:00,cluster_daily,shetland_wind,,72,72,0.08333333333333333,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.22290769687137335,-0.22290769687137335,0.22290769687137335,0.0,7.488985201682959,-7.488985201682959,7.488985201682959,0.06944444444444445,0.0,0.24596071763501964,pass,fact_backtest_prediction_hourly
