settlement_date,elexon_bm_unit,national_grid_bm_unit,cluster_key,cluster_label,parent_region,mapping_status,dispatch_half_hour_count,lost_energy_estimate_half_hour_count,accepted_down_delta_mwh_lower_bound,dispatch_down_mwh_lower_bound,lost_energy_mwh,primary_dispatch_block_reason,dispatch_minus_lost_energy_gap_mwh
2024-10-05,T_CLDCW-1,CLDCW-1,,,Scotland,region_only,48,2,0.0,289.2916666666667,15.112000000000002,physical_below_generation,274.17966666666666
2024-10-05,T_CREAW-1,CREAW-1,,,,unmapped,48,30,0.0,335.0,63.206,physical_below_generation,271.794
2024-10-05,T_STLGW-2,STLGW-2,,,,unmapped,48,4,0.0,279.6166666666667,8.154,physical_below_generation,271.4626666666667
2024-10-05,T_THNTO-1,THNTO-1,,,,unmapped,48,23,0.0,301.5,39.458,physical_below_generation,262.04200000000003
2024-10-05,T_THNTO-2,THNTO-2,,,,unmapped,48,25,0.0,301.5,40.365,physical_below_generation,261.135
2024-10-05,T_GNAPW-1,GNAPW-1,,,,unmapped,48,30,1.1333333333333333,406.0,149.696,physical_below_generation,256.304
2024-10-05,T_CLDNW-1,CLDNW-1,,,Scotland,region_only,48,1,0.0,271.275,18.615000000000002,physical_below_generation,252.65999999999997
2024-10-05,T_GNFSW-2,GNFSW-2,east_anglia_offshore,East Anglia Offshore,England/Wales,mapped,48,11,0.0,256.25,4.214000000000002,physical_below_generation,252.036
2024-10-05,E_BRYBW-1,BRYBW-1,,,,unmapped,48,33,0.03333333333333333,339.75,90.77,physical_below_generation,248.98000000000002
2024-10-05,T_ANSUW-1,ANSUW-1,,,,unmapped,48,17,0.0,259.75,16.117,physical_below_generation,243.633
2024-10-05,E_CNCLW-1,CNCLW-1,,,,unmapped,48,32,0.0,320.0,88.324,physical_below_generation,231.676
2024-10-05,T_BHLAW-1,BHLAW-1,,,,unmapped,48,2,0.0,237.24166666666667,7.206000000000001,physical_below_generation,230.03566666666669
2024-10-05,T_FSDLW-1,FSDLW-1,,,,unmapped,48,0,0.0,223.5,0.0,physical_below_generation,223.5
2024-10-05,E_HRHLW-1,HRHLW-1,,,,unmapped,48,38,1.4,426.5,235.414,physical_below_generation,191.086
2024-10-05,E_BETHW-1,BETHW-1,,,,unmapped,48,27,0.0,226.5,49.367999999999995,physical_below_generation,177.132
2024-10-05,T_HADHW-1,HADHW-1,,,,unmapped,48,1,0.0,177.66666666666669,1.232999999999997,physical_below_generation,176.43366666666668
2024-10-05,T_DOUGW-1,DOUGW-1,,,,unmapped,48,2,0.0,173.75,1.8650000000000002,physical_below_generation,171.885
2024-10-05,T_HALSW-1,HALSW-1,,,,unmapped,48,28,0.3833333333333333,272.0,109.22900000000001,physical_below_generation,162.771
2024-10-05,T_BEATO-3,BEATO-3,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,2,0.0,180.60833333333332,20.221,physical_below_generation,160.38733333333332
2024-10-05,T_DNLWW-1,DNLWW-1,,,,unmapped,48,22,0.0,181.0,22.406,physical_below_generation,158.594
2024-10-05,E_HLTWW-1,HLTWW-1,,,,unmapped,48,18,0.0,181.5,27.576,physical_below_generation,153.924
2024-10-05,T_BEATO-1,BEATO-1,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,3,0.0,155.025,14.762,physical_below_generation,140.263
2024-10-05,T_SAKNW-1,SAKNW-1,,,,unmapped,48,40,0.6333333333333333,1033.0,902.803,physical_below_generation,130.197
2024-10-05,T_STRNW-1,STRNW-1,,,,unmapped,48,6,0.0,134.13333333333333,4.306,physical_below_generation,129.8273333333333
2024-10-05,E_BNWKW-1,BNWKW-1,,,,unmapped,48,25,0.0,149.25,26.009999999999998,physical_below_generation,123.24000000000001
2024-10-05,T_EWHLW-1,EWHLW-1,,,,unmapped,48,28,0.0,144.0,26.006999999999998,physical_below_generation,117.993
2024-10-05,T_CLDSW-1,CLDSW-1,,,,unmapped,48,1,0.0,121.875,5.800999999999998,physical_below_generation,116.074
2024-10-05,E_BABAW-1,BABAW-1,,,,unmapped,48,37,0.1,196.75,80.828,physical_below_generation,115.922
2024-10-05,T_GORDW-2,GORDW-2,,,,unmapped,48,19,0.3333333333333333,152.70833333333334,38.72266666666667,physical_below_generation,113.98566666666667
2024-10-05,T_BDCHW-1,BDCHW-1,,,,unmapped,48,12,0.08333333333333333,124.0,17.783,physical_below_generation,106.217
2024-10-05,T_MOWWO-3,MOWWO-3,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,10,0,0.0,99.0,0.0,outage,99.0
