settlement_date,elexon_bm_unit,national_grid_bm_unit,cluster_key,cluster_label,parent_region,mapping_status,dispatch_half_hour_count,estimated_dispatch_half_hour_count,blocked_dispatch_half_hour_count,accepted_down_delta_mwh_lower_bound,physical_dispatch_down_increment_mwh_lower_bound,estimated_dispatch_down_mwh_lower_bound,blocked_dispatch_down_mwh_lower_bound,blocked_outage_dispatch_down_mwh_lower_bound,blocked_availability_unknown_dispatch_down_mwh_lower_bound,blocked_physical_below_generation_dispatch_down_mwh_lower_bound,blocked_physical_inconsistent_dispatch_down_mwh_lower_bound,lost_energy_mwh,dispatch_alignment_state,primary_dispatch_block_reason
2024-10-04,E_BRYBW-1,BRYBW-1,,,,unmapped,48,31,17,2.1,560.9,366.75,196.25,0.0,0.0,196.25,0.0,194.48499999999999,partially_blocked,physical_below_generation
2024-10-04,T_MOWWO-4,MOWWO-4,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,15,0,15,0.0,195.5,0.0,195.5,195.5,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-04,T_DDGNO-4,DDGNO-4,,,,unmapped,47,19,28,0.0,264.0,77.5,186.5,0.0,0.0,186.5,0.0,21.085,partially_blocked,physical_below_generation
2024-10-04,T_ANSUW-1,ANSUW-1,,,,unmapped,48,15,33,0.0,257.5,72.0,185.5,0.0,0.0,185.5,0.0,8.344000000000001,partially_blocked,physical_below_generation
2024-10-04,E_CNCLW-1,CNCLW-1,,,,unmapped,48,31,17,0.0,524.5,343.5,181.0,0.0,0.0,181.0,0.0,120.554,partially_blocked,physical_below_generation
2024-10-04,T_SHRSW-2,SHRSO-2,,,,unmapped,37,16,21,0.0,395.5,215.0,180.5,0.0,0.0,180.5,0.0,55.22200000000001,partially_blocked,physical_below_generation
2024-10-04,T_DDGNO-2,DDGNO-2,,,,unmapped,47,14,33,0.0,212.0,33.5,178.5,0.0,0.0,178.5,0.0,12.483,partially_blocked,physical_below_generation
2024-10-04,T_LNCSW-2,LNCSO-2,,,,unmapped,34,13,21,0.0,196.75,24.5,172.25,0.0,0.0,172.25,0.0,14.558,partially_blocked,physical_below_generation
2024-10-04,T_BEATO-4,BEATO-4,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,1,47,0.0,244.95833333333334,73.0,171.95833333333337,0.0,0.0,171.95833333333337,0.0,3.9410000000000025,partially_blocked,physical_below_generation
2024-10-04,T_DOREW-2,DOREW-2,,,,unmapped,42,29,13,1.2,857.8,687.75,171.25,0.0,0.0,171.25,0.0,494.55899999999997,partially_blocked,physical_below_generation
2024-10-04,T_KENNW-1,KENNW-1,,,,unmapped,48,38,10,0.0,965.75,799.5,166.25,0.0,0.0,166.25,0.0,349.805,partially_blocked,physical_below_generation
2024-10-04,T_BLLA-2,BLLA-2,,,,unmapped,48,33,15,0.0,550.5,384.5,166.0,0.0,0.0,156.0,10.0,94.68100000000001,partially_blocked,physical_below_generation
2024-10-04,T_LNCSW-1,LNCSO-1,,,,unmapped,34,16,18,0.0,174.0,20.25,153.75,0.0,0.0,153.75,0.0,23.576,partially_blocked,physical_below_generation
2024-10-04,T_DOUGW-1,DOUGW-1,,,,unmapped,48,2,46,0.0,159.25,7.0,152.25,0.0,0.0,152.25,0.0,1.416,partially_blocked,physical_below_generation
2024-10-04,T_DDGNO-1,DDGNO-1,,,,unmapped,48,24,24,0.0,285.0,133.5,151.5,0.0,0.0,151.5,0.0,36.925,partially_blocked,physical_below_generation
2024-10-04,T_SHRSW-1,SHRSO-1,,,,unmapped,37,17,20,0.0,328.5,177.5,151.0,0.0,0.0,151.0,0.0,38.915000000000006,partially_blocked,physical_below_generation
2024-10-04,T_BHLAW-1,BHLAW-1,,,,unmapped,48,0,48,0.0,149.8,0.0,149.8,0.0,0.0,149.8,0.0,0.0,fully_blocked,physical_below_generation
2024-10-04,T_GLWSW-1,GLWSW-1,,,,unmapped,48,24,24,0.0,313.25,165.25,148.0,0.0,0.0,148.0,0.0,47.82900000000001,partially_blocked,physical_below_generation
2024-10-04,E_BNWKW-1,BNWKW-1,,,,unmapped,48,25,23,0.0,333.75,189.25,144.5,0.0,0.0,144.5,0.0,38.734,partially_blocked,physical_below_generation
2024-10-04,T_MILWW-1,MILWW-1,,,,unmapped,48,39,9,0.0,903.5,762.25,141.25,0.0,0.0,141.25,0.0,210.26,partially_blocked,physical_below_generation
2024-10-04,T_ACHRW-1,ACHRW-1,,,,unmapped,48,36,12,0.0,770.5,632.5,138.0,0.0,0.0,138.0,0.0,187.95100000000002,partially_blocked,physical_below_generation
2024-10-04,T_RMPNO-2,RMPNO-2,,,,unmapped,48,18,30,0.0,198.0,61.0,137.0,0.0,0.0,137.0,0.0,25.698,partially_blocked,physical_below_generation
2024-10-04,T_DNLWW-1,DNLWW-1,,,,unmapped,48,16,32,0.0,198.5,68.0,130.5,0.0,0.0,130.5,0.0,14.95,partially_blocked,physical_below_generation
2024-10-04,T_STLGW-2,STLGW-2,,,,unmapped,48,7,41,0.0,365.80833333333334,241.0,124.80833333333334,0.0,0.0,124.80833333333334,0.0,37.111999999999995,partially_blocked,physical_below_generation
2024-10-04,T_DDGNO-3,DDGNO-3,,,,unmapped,48,30,18,0.0,276.0,151.5,124.5,0.0,0.0,124.5,0.0,33.333,partially_blocked,physical_below_generation
2024-10-04,T_DALQW-1,DALQW-1,,,,unmapped,48,25,23,0.0,444.5,321.75,122.75,0.0,0.0,122.75,0.0,130.76,partially_blocked,physical_below_generation
2024-10-04,T_RMPNO-1,RMPNO-1,,,,unmapped,48,17,31,0.0,166.5,49.5,117.0,0.0,0.0,117.0,0.0,21.749000000000002,partially_blocked,physical_below_generation
2024-10-04,E_GRGRW-1,GRGRW-1,,,,unmapped,48,30,18,0.0,446.25,329.5,116.75,0.0,0.0,116.75,0.0,91.30199999999999,partially_blocked,physical_below_generation
2024-10-04,T_GORDW-1,GORDW-1,,,,unmapped,48,1,47,0.5833333333333334,108.15,0.5333333333333333,108.2,0.0,0.0,108.2,0.0,0.6573333333333333,partially_blocked,physical_below_generation
2024-10-04,E_BETHW-1,BETHW-1,,,,unmapped,48,31,17,0.0,350.0,248.0,102.0,0.0,0.0,102.0,0.0,72.47399999999999,partially_blocked,physical_below_generation
2024-10-04,T_STRNW-1,STRNW-1,,,,unmapped,48,3,45,0.0,139.61666666666667,40.0,99.61666666666666,0.0,0.0,99.61666666666666,0.0,5.666,partially_blocked,physical_below_generation
2024-10-04,T_EDINW-1,EDINW-1,,,,unmapped,37,24,13,0.0,285.25,195.75,89.5,0.0,0.0,66.0,23.5,195.75,partially_blocked,physical_below_generation
2024-10-04,T_CLDSW-1,CLDSW-1,,,,unmapped,48,2,46,0.0,151.8416666666667,63.0,88.84166666666667,0.0,0.0,88.84166666666667,0.0,1.4819999999999993,partially_blocked,physical_below_generation
2024-10-04,T_EAAO-2,EAAO-2,east_anglia_offshore,East Anglia Offshore,England/Wales,mapped,48,44,4,0.0,1527.5,1440.0,87.5,0.0,0.0,87.5,0.0,500.16799999999995,partially_blocked,physical_below_generation
2024-10-04,T_TWSHW-1,TWSHW-1,,,,unmapped,48,42,6,2.0833333333333335,783.4166666666667,702.0,83.5,0.0,0.0,64.5,19.0,230.092,partially_blocked,physical_below_generation
2024-10-04,T_MYGPW-1,MYGPW-1,,,,unmapped,48,8,40,0.0,87.0,12.75,74.25,0.0,0.0,74.25,0.0,3.69,partially_blocked,physical_below_generation
2024-10-04,T_WDRGW-1,WDRGW-1,,,,unmapped,48,43,5,2.4833333333333334,865.7666666666667,801.25,67.0,0.0,0.0,67.0,0.0,380.5,partially_blocked,physical_below_generation
2024-10-04,T_LARYW-4,LARYO-4,,,,unmapped,48,29,19,0.0,126.5,70.5,56.0,0.0,0.0,53.5,2.5,34.365,partially_blocked,physical_below_generation
2024-10-04,T_LARYW-2,LARYO-2,,,,unmapped,48,32,16,0.0,133.0,78.0,55.0,0.0,0.0,55.0,0.0,45.44500000000001,partially_blocked,physical_below_generation
2024-10-04,T_LARYW-3,LARYO-3,,,,unmapped,48,33,15,0.0,143.0,88.0,55.0,0.0,0.0,55.0,0.0,45.572,partially_blocked,physical_below_generation
2024-10-04,T_CRYRW-3,CRYRW-3,,,,unmapped,48,27,21,0.0,123.0,70.0,53.0,0.0,0.0,53.0,0.0,19.305,partially_blocked,physical_below_generation
2024-10-04,T_VKNGW-3,VKNGW-3,shetland_wind,Shetland Wind,Scotland,mapped,48,17,31,1.3,103.98333333333335,52.516666666666666,52.766666666666666,0.0,0.0,52.766666666666666,0.0,58.14566666666667,partially_blocked,physical_below_generation
2024-10-04,T_DBAWO-1,DBAWO-1,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,26,0,26,0.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-04,T_GANW-11,GAOFO-1,,,,unmapped,48,33,15,0.0,138.5,92.5,46.0,0.0,0.0,46.0,0.0,38.462,partially_blocked,physical_below_generation
2024-10-04,T_GRIFW-2,GRIFW-2,,,,unmapped,48,2,46,0.0,56.99166666666667,14.5,42.49166666666667,0.0,0.0,42.49166666666667,0.0,3.2279999999999998,partially_blocked,physical_below_generation
2024-10-04,T_VKNGW-4,VKNGW-4,shetland_wind,Shetland Wind,Scotland,mapped,48,23,25,2.683333333333333,174.54999999999998,136.36666666666667,40.86666666666667,0.0,0.0,40.86666666666667,0.0,142.94050697463769,partially_blocked,physical_below_generation
2024-10-04,T_DUNGW-1,DUNGW-1,,,,unmapped,48,16,32,12.6,647.4250000000001,619.4083333333333,40.61666666666666,0.0,0.0,40.61666666666666,0.0,365.5783333333334,partially_blocked,physical_below_generation
2024-10-04,E_TULWW-1,TULWW-1,,,,unmapped,48,34,14,0.0,146.0,106.5,39.5,0.0,0.0,36.75,2.75,20.759,partially_blocked,physical_below_generation
2024-10-04,T_GRIFW-1,GRIFW-1,,,,unmapped,48,2,46,0.0,45.858333333333334,7.5,38.358333333333334,0.0,0.0,38.358333333333334,0.0,1.137,partially_blocked,physical_below_generation
2024-10-04,T_VKNGW-1,VKNGW-1,shetland_wind,Shetland Wind,Scotland,mapped,48,29,19,2.1166666666666667,130.80833333333334,94.73333333333333,38.19166666666667,0.0,0.0,38.19166666666667,0.0,93.34033333333335,partially_blocked,physical_below_generation
2024-10-04,T_GANW-22,GAOFO-2,,,,unmapped,48,39,9,0.0,158.5,122.5,36.0,0.0,0.0,32.0,4.0,49.91,partially_blocked,physical_below_generation
2024-10-04,T_LARYW-1,LARYO-1,,,,unmapped,48,36,12,0.0,131.5,97.5,34.0,0.0,0.0,34.0,0.0,51.345,partially_blocked,physical_below_generation
2024-10-04,T_TDBNW-1,TDBNW-1,,,,unmapped,48,9,39,0.0,50.49166666666667,17.0,33.491666666666674,0.0,0.0,33.491666666666674,0.0,5.853,partially_blocked,physical_below_generation
2024-10-04,T_STLGW-1,STLGW-1,,,,unmapped,48,12,36,0.0,383.4083333333333,350.5,32.90833333333333,0.0,0.0,32.90833333333333,0.0,129.51500000000001,partially_blocked,physical_below_generation
2024-10-04,T_GRGBW-1,GRGBW-1,,,,unmapped,35,10,25,0.0,49.40833333333333,18.55833333333333,30.849999999999998,0.0,0.0,30.849999999999998,0.0,9.955333333333334,partially_blocked,physical_below_generation
2024-10-04,T_GNFSW-1,GNFSW-1,east_anglia_offshore,East Anglia Offshore,England/Wales,mapped,37,12,25,0.0,42.5,13.5,29.0,0.0,0.0,29.0,0.0,7.841,partially_blocked,physical_below_generation
2024-10-04,T_GNFSW-2,GNFSW-2,east_anglia_offshore,East Anglia Offshore,England/Wales,mapped,44,18,26,0.0,40.0,14.75,25.25,0.0,0.0,25.25,0.0,7.799,partially_blocked,physical_below_generation
2024-10-04,T_GANW-13,GAOFO-3,,,,unmapped,48,38,10,0.0,161.0,136.5,24.5,0.0,0.0,24.5,0.0,55.39999999999999,partially_blocked,physical_below_generation
2024-10-04,T_GANW-24,GAOFO-4,,,,unmapped,48,38,10,0.0,187.5,164.0,23.5,0.0,0.0,23.5,0.0,64.25999999999999,partially_blocked,physical_below_generation
2024-10-04,T_BEINW-1,BEINW-1,,,,unmapped,48,47,1,0.0,1019.0,1000.5,18.5,0.0,0.0,18.5,0.0,725.615,partially_blocked,physical_below_generation
2024-10-04,E_CLFLW-1,CLFLW-1,,,,unmapped,48,30,18,0.0,54.5,36.5,18.0,0.0,0.0,18.0,0.0,12.393,partially_blocked,physical_below_generation
2024-10-04,E_PIBUW-1,PIBUW-1,,,,unmapped,48,47,1,0.0,646.25,631.75,14.5,0.0,0.0,0.0,14.5,631.936,partially_blocked,physical_inconsistent
2024-10-04,T_VKNGW-2,VKNGW-2,shetland_wind,Shetland Wind,Scotland,mapped,48,36,12,2.866666666666667,125.97500000000001,116.00833333333333,12.833333333333332,0.0,0.0,12.833333333333332,0.0,126.38933333333334,partially_blocked,physical_below_generation
2024-10-04,T_THNTO-2,THNTO-2,,,,unmapped,36,30,6,0.0,48.75,36.75,12.0,0.0,0.0,12.0,0.0,28.697,partially_blocked,physical_below_generation
2024-10-04,T_THNTO-1,THNTO-1,,,,unmapped,36,32,4,0.0,48.75,39.25,9.5,0.0,0.0,9.5,0.0,29.49,partially_blocked,physical_below_generation
2024-10-04,T_GORDW-2,GORDW-2,,,,unmapped,48,41,7,0.0,140.93333333333334,134.20833333333331,6.725,0.0,0.0,6.725,0.0,129.80833333333334,partially_blocked,physical_below_generation
2024-10-04,T_GRGBW-2,GRGBW-2,,,,unmapped,40,17,23,0.0,45.575,42.03333333333333,3.5416666666666665,0.0,0.0,3.5416666666666665,0.0,22.606333333333332,partially_blocked,physical_below_generation
2024-10-04,E_CRGTW-1,CRGTW-1,,,,unmapped,48,47,1,0.0,31.5,30.75,0.75,0.0,0.0,0.0,0.75,22.978,partially_blocked,physical_inconsistent
2024-10-04,T_EWHLW-1,EWHLW-1,,,,unmapped,4,4,0,0.0,21.5,21.5,0.0,0.0,0.0,0.0,0.0,5.927,fully_estimated,
2024-10-04,T_SGRWO-1,SGRWO-1,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,48,0,0.0,629.8416666666667,629.8416666666667,0.0,0.0,0.0,0.0,0.0,706.7836666666667,fully_estimated,
2024-10-04,T_SGRWO-2,SGRWO-2,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,48,0,0.0,294.1833333333334,294.1833333333334,0.0,0.0,0.0,0.0,0.0,315.3223333333333,fully_estimated,
2024-10-04,T_SGRWO-3,SGRWO-3,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,48,0,0.0,325.2416666666667,325.2416666666667,0.0,0.0,0.0,0.0,0.0,369.3796666666667,fully_estimated,
2024-10-04,T_SGRWO-4,SGRWO-4,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,48,0,0.0,248.825,248.825,0.0,0.0,0.0,0.0,0.0,286.06399999999996,fully_estimated,
2024-10-04,T_SGRWO-5,SGRWO-5,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,48,0,0.0,476.29166666666663,476.29166666666663,0.0,0.0,0.0,0.0,0.0,497.11766666666665,fully_estimated,
2024-10-04,T_SGRWO-6,SGRWO-6,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,48,0,0.0,398.7166666666667,398.7166666666667,0.0,0.0,0.0,0.0,0.0,491.34366666666665,fully_estimated,
2024-10-05,T_WLNYO-3,WLNYO-3,,,,unmapped,48,0,48,0.0,5907.5,0.0,5907.5,5907.5,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-05,T_MOWEO-3,MOWEO-3,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,48,2.083333333333333,3937.416666666667,0.0,3939.5,3939.5,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-05,T_HOWBO-2,HOWBO-2,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,14,34,0.0,4598.75,956.75,3642.0,0.0,0.0,3642.0,0.0,228.14,partially_blocked,physical_below_generation
2024-10-05,T_HOWAO-1,HOWAO-1,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,14,34,0.0,4463.0,1052.0,3411.0,0.0,0.0,3411.0,0.0,466.022,partially_blocked,physical_below_generation
2024-10-05,T_HOWBO-1,HOWBO-1,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,22,26,0.0,4613.5,1392.25,3221.25,0.0,0.0,3221.25,0.0,416.231,partially_blocked,physical_below_generation
2024-10-05,T_HOWAO-3,HOWAO-3,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,24,24,0.0,4473.0,1323.25,3149.75,0.0,0.0,3149.75,0.0,486.14200000000005,partially_blocked,physical_below_generation
2024-10-05,T_MOWEO-1,MOWEO-1,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,48,8.033333333333333,3114.9666666666662,0.0,3123.0,3123.0,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-05,T_HOWBO-3,HOWBO-3,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,18,30,0.0,4079.25,1081.5,2997.75,0.0,0.0,2997.75,0.0,280.14,partially_blocked,physical_below_generation
2024-10-05,T_HOWAO-2,HOWAO-2,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,24,24,0.0,4430.75,1437.75,2993.0,0.0,0.0,2993.0,0.0,438.971,partially_blocked,physical_below_generation
2024-10-05,T_MOWEO-2,MOWEO-2,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,48,6.000000000000001,2805.0,0.0,2811.0,2811.0,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-05,T_WLNYO-4,WLNYO-4,,,,unmapped,48,29,19,0.0,6045.5,3367.25,2678.25,0.0,0.0,2678.25,0.0,435.473,partially_blocked,physical_below_generation
2024-10-05,T_TKNWW-1,TKNWW-1,humber_offshore,Humber Offshore,England/Wales,mapped,48,7,41,0.0,2762.0,353.5,2408.5,0.0,0.0,2408.5,0.0,40.11099999999999,partially_blocked,physical_below_generation
2024-10-05,T_MOWWO-1,MOWWO-1,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,48,0.0,2400.0,0.0,2400.0,2400.0,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-05,T_MOWWO-2,MOWWO-2,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,48,0.0,2348.0,0.0,2348.0,2348.0,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-05,T_BRBEO-1,BRBEO-1,,,,unmapped,48,24,24,0.0,4496.25,2173.75,2322.5,0.0,0.0,2322.5,0.0,444.98299999999995,partially_blocked,physical_below_generation
2024-10-05,T_TKNEW-1,TKNEW-1,humber_offshore,Humber Offshore,England/Wales,mapped,48,1,47,0.0,2253.0,36.5,2216.5,0.0,0.0,2178.5,38.0,4.675999999999998,partially_blocked,physical_below_generation
2024-10-05,T_SOKYW-1,SOKYW-1,,,,unmapped,48,0,48,0.0,1980.75,0.0,1980.75,0.0,0.0,1980.75,0.0,0.0,fully_blocked,physical_below_generation
2024-10-05,T_WDNSO-1,WDNSO-1,,,,unmapped,48,20,28,0.0,3467.5,1601.5,1866.0,0.0,0.0,1866.0,0.0,187.52000000000004,partially_blocked,physical_below_generation
2024-10-05,T_WTMSO-1,WTMSO-1,,,,unmapped,48,14,34,0.0,2263.75,471.5,1792.25,0.0,0.0,1792.25,0.0,87.02600000000001,partially_blocked,physical_below_generation
2024-10-05,T_RMPNO-2,RMPNO-2,,,,unmapped,48,13,35,0.0,1857.0,222.5,1634.5,0.0,0.0,1618.0,16.5,27.281999999999996,partially_blocked,physical_below_generation
2024-10-05,T_RMPNO-1,RMPNO-1,,,,unmapped,48,13,35,0.0,1810.5,213.5,1597.0,0.0,0.0,1561.5,35.5,27.889999999999997,partially_blocked,physical_below_generation
2024-10-05,T_PNYCW-1,PNYCW-1,,,England/Wales,region_only,48,0,48,13.200000000000001,1520.8,0.0,1534.0,0.0,0.0,1534.0,0.0,0.0,fully_blocked,physical_below_generation
2024-10-05,T_WHILW-1,WHILW-1,,,,unmapped,48,20,28,0.0,2686.5,1161.5,1525.0,0.0,0.0,1525.0,0.0,218.11599999999999,partially_blocked,physical_below_generation
2024-10-05,T_RCBKO-2,RCBKO-2,humber_offshore,Humber Offshore,England/Wales,mapped,48,20,28,0.0,2082.25,569.25,1513.0,0.0,0.0,1513.0,0.0,79.93599999999999,partially_blocked,physical_below_generation
2024-10-05,T_RCBKO-1,RCBKO-1,humber_offshore,Humber Offshore,England/Wales,mapped,48,27,21,0.0,2103.5,970.0,1133.5,0.0,0.0,1133.5,0.0,137.54700000000003,partially_blocked,physical_below_generation
2024-10-05,T_WDNSO-2,WDNSO-2,,,,unmapped,48,33,15,0.0,3467.5,2348.0,1119.5,0.0,0.0,1119.5,0.0,493.168,partially_blocked,physical_below_generation
2024-10-05,T_OMNDW-1,OMNDO-1,,,,unmapped,48,0,48,0.0,1100.25,0.0,1100.25,0.0,0.0,1100.25,0.0,0.0,fully_blocked,physical_below_generation
2024-10-05,T_WLNYO-2,WLNYO-2,,,,unmapped,48,36,12,0.0,3365.0,2344.0,1021.0,0.0,0.0,1021.0,0.0,537.94,partially_blocked,physical_below_generation
2024-10-05,T_WLNYW-1,WLNYW-1,,,,unmapped,48,34,14,0.0,2696.0,1792.0,904.0,0.0,0.0,904.0,0.0,416.64,partially_blocked,physical_below_generation
2024-10-05,T_RRWW-1,RRWW-1,,,,unmapped,48,21,27,0.0,1443.0,549.0,894.0,0.0,0.0,894.0,0.0,127.273,partially_blocked,physical_below_generation
2024-10-05,T_EAAO-2,EAAO-2,east_anglia_offshore,East Anglia Offshore,England/Wales,mapped,48,41,7,0.0,3983.5,3150.5,833.0,0.0,0.0,833.0,0.0,508.959,partially_blocked,physical_below_generation
2024-10-05,T_HMGTO-2,HMGTO-2,,,,unmapped,48,21,27,0.0,1190.5,394.5,796.0,0.0,0.0,708.5,87.5,118.262,partially_blocked,physical_below_generation
2024-10-05,T_HMGTO-1,HMGTO-1,,,,unmapped,48,26,22,0.0,1398.5,635.0,763.5,0.0,0.0,732.0,31.5,175.716,partially_blocked,physical_below_generation
2024-10-05,T_WHILW-2,WHILW-2,,,,unmapped,48,22,26,0.0,1387.5,637.5,750.0,0.0,0.0,750.0,0.0,140.59,partially_blocked,physical_below_generation
2024-10-05,T_AFTOW-1,AFTOW-1,,,,unmapped,48,7,41,0.0,838.5,125.5,713.0,0.0,0.0,713.0,0.0,12.128000000000002,partially_blocked,physical_below_generation
2024-10-05,T_LNCSW-2,LNCSO-2,,,,unmapped,48,26,22,0.0,1184.75,476.0,708.75,0.0,0.0,708.75,0.0,130.852,partially_blocked,physical_below_generation
2024-10-05,T_LNCSW-1,LNCSO-1,,,,unmapped,48,26,22,0.0,1069.0,362.75,706.25,0.0,0.0,706.25,0.0,82.909,partially_blocked,physical_below_generation
2024-10-05,T_MOWWO-4,MOWWO-4,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,48,0.0,647.5,0.0,647.5,647.5,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-05,T_FALGW-1,FALGW-1,,,,unmapped,48,28,20,0.0,1520.25,898.5,621.75,0.0,0.0,621.75,0.0,240.65,partially_blocked,physical_below_generation
2024-10-05,E_BURBO,BURBW-1,,,,unmapped,48,28,20,0.0,1515.25,918.75,596.5,0.0,0.0,596.5,0.0,226.697,partially_blocked,physical_below_generation
2024-10-05,T_RREW-1,RREW-1,,,,unmapped,48,25,23,0.0,1144.0,557.0,587.0,0.0,0.0,587.0,0.0,124.364,partially_blocked,physical_below_generation
2024-10-05,T_ABRBO-1,ABRBO-1,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,0,48,0.0,577.0,0.0,577.0,0.0,0.0,577.0,0.0,0.0,fully_blocked,physical_below_generation
2024-10-05,T_LARYW-4,LARYO-4,,,,unmapped,48,33,15,0.0,782.0,222.0,560.0,0.0,0.0,560.0,0.0,92.26,partially_blocked,physical_below_generation
2024-10-05,T_LARYW-3,LARYO-3,,,,unmapped,48,35,13,0.0,821.0,261.5,559.5,0.0,0.0,559.5,0.0,106.27,partially_blocked,physical_below_generation
2024-10-05,T_LARYW-2,LARYO-2,,,,unmapped,48,33,15,0.0,801.0,260.0,541.0,0.0,0.0,525.5,15.5,99.34,partially_blocked,physical_below_generation
2024-10-05,T_KPMRW-1,KPMRW-1,,,,unmapped,48,27,21,0.0,1078.75,557.75,521.0,0.0,0.0,521.0,0.0,166.08,partially_blocked,physical_below_generation
2024-10-05,T_CRYRW-2,CRYRW-2,,,,unmapped,48,12,36,0.0,712.5,192.0,520.5,0.0,0.0,520.5,0.0,80.923,partially_blocked,physical_below_generation
2024-10-05,T_GYMR-26,GYMRO-26,north_wales_offshore,North Wales Offshore,England/Wales,mapped,48,24,24,0.0,1148.5,652.5,496.0,0.0,0.0,361.5,134.5,167.72,partially_blocked,physical_below_generation
2024-10-05,T_AKGLW-2,AKGLW-2,,,,unmapped,48,11,37,0.0,655.25,177.75,477.5,0.0,0.0,477.5,0.0,36.2,partially_blocked,physical_below_generation
2024-10-05,T_CGTHW-1,CGTHW-1,,,,unmapped,48,7,41,0.26666666666666666,550.2333333333333,78.25,472.25,0.0,0.0,472.25,0.0,33.25,partially_blocked,physical_below_generation
2024-10-05,T_GYMR-17,GYMRO-17,north_wales_offshore,North Wales Offshore,England/Wales,mapped,48,33,15,0.0,1606.0,1140.5,465.5,0.0,0.0,420.5,45.0,264.63,partially_blocked,physical_below_generation
2024-10-05,T_WHIHW-1,WHIHW-1,,,,unmapped,48,14,34,1.7333333333333334,628.7666666666667,172.75,457.75,0.0,0.0,26.0,431.75,169.39,partially_blocked,physical_inconsistent
2024-10-05,T_LARYW-1,LARYO-1,,,,unmapped,48,38,10,0.0,788.0,332.5,455.5,0.0,0.0,449.0,6.5,107.50999999999999,partially_blocked,physical_below_generation
2024-10-05,T_DBAWO-1,DBAWO-1,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,0,48,0.0,440.0,0.0,440.0,440.0,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-05,T_DDGNO-4,DDGNO-4,,,,unmapped,48,28,20,0.0,835.5,404.0,431.5,0.0,0.0,431.5,0.0,120.845,partially_blocked,physical_below_generation
2024-10-05,T_GYMR-15,GYMRO-15,north_wales_offshore,North Wales Offshore,England/Wales,mapped,48,35,13,0.0,1889.5,1458.0,431.5,0.0,0.0,388.0,43.5,485.3,partially_blocked,physical_below_generation
2024-10-05,T_DRSLW-1,DRSLW-1,,,,unmapped,48,28,20,2.666666666666667,1084.3333333333335,670.5,416.5,0.0,0.0,390.0,26.5,308.73799999999994,partially_blocked,physical_below_generation
2024-10-05,T_DDGNO-2,DDGNO-2,,,,unmapped,48,25,23,0.0,678.0,270.5,407.5,0.0,0.0,407.5,0.0,103.524,partially_blocked,physical_below_generation
2024-10-05,E_BTUIW-2,BTUIW-2,,,,unmapped,48,16,32,0.0,637.0,231.0,406.0,0.0,0.0,406.0,0.0,35.187,partially_blocked,physical_below_generation
2024-10-05,T_KYPEW-1,KYPEW-1,,,,unmapped,34,11,23,2.466666666666667,575.5333333333333,175.0,403.0,0.0,0.0,403.0,0.0,51.39599999999999,partially_blocked,physical_below_generation
2024-10-05,T_MIDMW-1,MIDMW-1,,,,unmapped,48,24,24,0.0,732.0,338.25,393.75,0.0,0.0,393.75,0.0,117.17,partially_blocked,physical_below_generation
